datetime,datetime_nano,SHFE.cu2606.open,SHFE.cu2606.high,SHFE.cu2606.low,SHFE.cu2606.close,SHFE.cu2606.volume,SHFE.cu2606.open_oi,SHFE.cu2606.close_oi
2026-01-15 10:05:00.000000000,1768442700000000000,103360,103390,103290,103360,70,35108,35096
2026-01-15 10:06:00.000000000,1768442760000000000,103360,103460,103360,103430,64,35096,35089
2026-01-15 10:07:00.000000000,1768442820000000000,103430,103430,103330,103370,20,35089,35089
2026-01-15 10:08:00.000000000,1768442880000000000,103370,103450,103370,103400,10,35089,35090
2026-01-15 10:09:00.000000000,1768442940000000000,103400,103400,103400,103400,3,35090,35091
2026-01-15 10:10:00.000000000,1768443000000000000,103400,103450,103400,103400,13,35091,35091
2026-01-15 10:11:00.000000000,1768443060000000000,103400,103430,103310,103380,8,35091,35090
2026-01-15 10:12:00.000000000,1768443120000000000,103380,103440,103360,103420,14,35090,35088
2026-01-15 10:13:00.000000000,1768443180000000000,103420,103440,103420,103440,6,35088,35089
2026-01-15 10:14:00.000000000,1768443240000000000,103440,103480,103380,103480,23,35089,35082
2026-01-15 10:30:00.000000000,1768444200000000000,103330,103630,103260,103610,211,35082,35113
2026-01-15 10:31:00.000000000,1768444260000000000,103610,103610,103430,103530,61,35113,35110
2026-01-15 10:32:00.000000000,1768444320000000000,103530,103590,103470,103470,63,35110,35102
2026-01-15 10:33:00.000000000,1768444380000000000,103470,103550,103400,103400,36,35102,35114
2026-01-15 10:34:00.000000000,1768444440000000000,103400,103460,103340,103390,11,35114,35113
2026-01-15 10:35:00.000000000,1768444500000000000,103390,103420,103300,103360,28,35113,35111
2026-01-15 10:36:00.000000000,1768444560000000000,103360,103360,103230,103270,27,35111,35118
2026-01-15 10:37:00.000000000,1768444620000000000,103270,103330,103190,103260,36,35118,35119
2026-01-15 10:38:00.000000000,1768444680000000000,103260,103320,103220,103240,50,35119,35142
2026-01-15 10:39:00.000000000,1768444740000000000,103240,103320,103220,103280,56,35142,35154
2026-01-15 10:40:00.000000000,1768444800000000000,103280,103370,103250,103340,28,35154,35160
2026-01-15 10:41:00.000000000,1768444860000000000,103340,103380,103300,103340,35,35160,35167
2026-01-15 10:42:00.000000000,1768444920000000000,103340,103340,103310,103310,12,35167,35167
2026-01-15 10:43:00.000000000,1768444980000000000,103310,103370,103270,103370,8,35167,35165
2026-01-15 10:44:00.000000000,1768445040000000000,103370,103380,103340,103380,6,35165,35167
2026-01-15 10:45:00.000000000,1768445100000000000,103380,103380,103210,103250,45,35167,35166
2026-01-15 10:46:00.000000000,1768445160000000000,103250,103300,103210,103210,26,35166,35172
2026-01-15 10:47:00.000000000,1768445220000000000,103210,103280,103200,103270,35,35172,35179
2026-01-15 10:48:00.000000000,1768445280000000000,103270,103270,103150,103150,18,35179,35185
2026-01-15 10:49:00.000000000,1768445340000000000,103150,103240,103150,103230,13,35185,35178
2026-01-15 10:50:00.000000000,1768445400000000000,103230,103230,103100,103100,23,35178,35178
2026-01-15 10:51:00.000000000,1768445460000000000,103100,103100,103000,103040,52,35178,35189
2026-01-15 10:52:00.000000000,1768445520000000000,103040,103070,102950,103020,69,35189,35175
2026-01-15 10:53:00.000000000,1768445580000000000,103020,103070,102970,103070,128,35175,35135
2026-01-15 10:54:00.000000000,1768445640000000000,103070,103080,102990,103060,27,35135,35133
2026-01-15 10:55:00.000000000,1768445700000000000,103060,103060,102950,103020,39,35133,35138
2026-01-15 10:56:00.000000000,1768445760000000000,103020,103120,103020,103110,20,35138,35138
2026-01-15 10:57:00.000000000,1768445820000000000,103110,103210,103070,103210,20,35138,35141
2026-01-15 10:58:00.000000000,1768445880000000000,103210,103230,103190,103190,12,35141,35144
2026-01-15 10:59:00.000000000,1768445940000000000,103190,103240,103180,103180,9,35144,35151
2026-01-15 11:00:00.000000000,1768446000000000000,103180,103210,103180,103210,4,35151,35149
2026-01-15 11:01:00.000000000,1768446060000000000,103210,103210,103060,103060,7,35149,35150
2026-01-15 11:02:00.000000000,1768446120000000000,103060,103070,102960,103010,44,35150,35158
2026-01-15 11:03:00.000000000,1768446180000000000,103010,103180,103010,103180,14,35158,35160
2026-01-15 11:04:00.000000000,1768446240000000000,103180,103240,103170,103170,9,35160,35165
2026-01-15 11:05:00.000000000,1768446300000000000,103170,103180,103080,103110,22,35165,35169
2026-01-15 11:06:00.000000000,1768446360000000000,103110,103190,103110,103170,19,35169,35161
2026-01-15 11:07:00.000000000,1768446420000000000,103170,103180,103130,103180,3,35161,35162
2026-01-15 11:08:00.000000000,1768446480000000000,103180,103180,103120,103160,30,35162,35176
2026-01-15 11:09:00.000000000,1768446540000000000,103160,103160,103120,103120,6,35176,35177
2026-01-15 11:10:00.000000000,1768446600000000000,103120,103150,103060,103130,53,35177,35186
2026-01-15 11:11:00.000000000,1768446660000000000,103130,103170,103030,103040,73,35186,35206
2026-01-15 11:12:00.000000000,1768446720000000000,103040,103100,102990,102990,56,35206,35229
2026-01-15 11:13:00.000000000,1768446780000000000,102990,103000,102900,102960,34,35229,35242
2026-01-15 11:14:00.000000000,1768446840000000000,102960,102980,102880,102940,59,35242,35228
2026-01-15 11:15:00.000000000,1768446900000000000,102940,102940,102780,102790,151,35228,35246
2026-01-15 11:16:00.000000000,1768446960000000000,102790,102890,102790,102850,54,35246,35230
2026-01-15 11:17:00.000000000,1768447020000000000,102850,102910,102810,102870,34,35230,35230
2026-01-15 11:18:00.000000000,1768447080000000000,102870,102870,102600,102660,132,35230,35241
2026-01-15 11:19:00.000000000,1768447140000000000,102660,102710,102580,102580,114,35241,35273
2026-01-15 11:20:00.000000000,1768447200000000000,102580,102680,102400,102400,164,35273,35327
2026-01-15 11:21:00.000000000,1768447260000000000,102400,102430,102200,102300,178,35327,35367
2026-01-15 11:22:00.000000000,1768447320000000000,102300,102390,102230,102290,102,35367,35342
2026-01-15 11:23:00.000000000,1768447380000000000,102290,102390,102250,102320,38,35342,35339
2026-01-15 11:24:00.000000000,1768447440000000000,102320,102520,102320,102350,28,35339,35339
2026-01-15 11:25:00.000000000,1768447500000000000,102350,102350,102210,102230,104,35339,35338
2026-01-15 11:26:00.000000000,1768447560000000000,102230,102290,102140,102190,115,35338,35329
2026-01-15 11:27:00.000000000,1768447620000000000,102190,102320,101930,102320,203,35329,35324
2026-01-15 11:28:00.000000000,1768447680000000000,102320,102340,102120,102120,114,35324,35319
2026-01-15 11:29:00.000000000,1768447740000000000,102120,102180,101900,102030,161,35319,35289
2026-01-15 13:30:00.000000000,1768455000000000000,102330,102470,102040,102210,213,35289,35277
2026-01-15 13:31:00.000000000,1768455060000000000,102210,102440,102030,102030,200,35277,35264
2026-01-15 13:32:00.000000000,1768455120000000000,102030,102170,101880,101890,150,35264,35263
2026-01-15 13:33:00.000000000,1768455180000000000,101890,101890,101430,101600,391,35263,35352
2026-01-15 13:34:00.000000000,1768455240000000000,101600,101620,101410,101500,308,35352,35372
2026-01-15 13:35:00.000000000,1768455300000000000,101500,101720,101400,101470,213,35372,35335
2026-01-15 13:36:00.000000000,1768455360000000000,101470,101600,101460,101600,56,35335,35328
2026-01-15 13:37:00.000000000,1768455420000000000,101600,101720,101580,101720,49,35328,35331
2026-01-15 13:38:00.000000000,1768455480000000000,101720,101840,101530,101600,74,35331,35343
2026-01-15 13:39:00.000000000,1768455540000000000,101600,101750,101590,101750,58,35343,35367
2026-01-15 13:40:00.000000000,1768455600000000000,101750,101930,101700,101900,79,35367,35384
2026-01-15 13:41:00.000000000,1768455660000000000,101900,101960,101800,101940,67,35384,35380
2026-01-15 13:42:00.000000000,1768455720000000000,101940,101950,101850,101860,38,35380,35391
2026-01-15 13:43:00.000000000,1768455780000000000,101860,102000,101860,101920,44,35391,35389
2026-01-15 13:44:00.000000000,1768455840000000000,101920,102130,101920,102130,56,35389,35397
2026-01-15 13:45:00.000000000,1768455900000000000,102130,102190,102020,102020,49,35397,35398
2026-01-15 13:46:00.000000000,1768455960000000000,102020,102080,101960,102080,29,35398,35396
2026-01-15 13:47:00.000000000,1768456020000000000,102080,102150,102000,102050,33,35396,35406
2026-01-15 13:48:00.000000000,1768456080000000000,102050,102240,102050,102200,24,35406,35403
2026-01-15 13:49:00.000000000,1768456140000000000,102200,102200,102070,102140,18,35403,35406
2026-01-15 13:50:00.000000000,1768456200000000000,102140,102140,101980,101980,35,35406,35410
2026-01-15 13:51:00.000000000,1768456260000000000,101980,102180,101980,102150,46,35410,35411
2026-01-15 13:52:00.000000000,1768456320000000000,102150,102330,102140,102300,32,35411,35408
2026-01-15 13:53:00.000000000,1768456380000000000,102300,102320,102240,102320,25,35408,35406
2026-01-15 13:54:00.000000000,1768456440000000000,102320,102340,102270,102310,12,35406,35404
2026-01-15 13:55:00.000000000,1768456500000000000,102310,102330,102150,102160,52,35404,35423
2026-01-15 13:56:00.000000000,1768456560000000000,102160,102180,102110,102180,6,35423,35425
2026-01-15 13:57:00.000000000,1768456620000000000,102180,102200,102100,102100,19,35425,35425
2026-01-15 13:58:00.000000000,1768456680000000000,102100,102120,101940,101940,42,35425,35424
2026-01-15 13:59:00.000000000,1768456740000000000,101940,102030,101910,102030,9,35424,35425
2026-01-15 14:00:00.000000000,1768456800000000000,102030,102130,101940,101940,9,35425,35427
2026-01-15 14:01:00.000000000,1768456860000000000,101940,102040,101860,102040,28,35427,35420
2026-01-15 14:02:00.000000000,1768456920000000000,102040,102160,102040,102060,41,35420,35434
2026-01-15 14:03:00.000000000,1768456980000000000,102060,102090,102000,102090,6,35434,35435
2026-01-15 14:04:00.000000000,1768457040000000000,102090,102160,102090,102150,10,35435,35437
2026-01-15 14:05:00.000000000,1768457100000000000,102150,102210,102150,102160,8,35437,35436
2026-01-15 14:06:00.000000000,1768457160000000000,102160,102230,102120,102180,25,35436,35424
2026-01-15 14:07:00.000000000,1768457220000000000,102180,102310,102180,102250,19,35424,35421
2026-01-15 14:08:00.000000000,1768457280000000000,102250,102480,102220,102430,55,35421,35437
2026-01-15 14:09:00.000000000,1768457340000000000,102430,102490,102370,102400,25,35437,35438
2026-01-15 14:10:00.000000000,1768457400000000000,102400,102400,102350,102370,10,35438,35439
2026-01-15 14:11:00.000000000,1768457460000000000,102370,102480,102370,102410,12,35439,35435
2026-01-15 14:12:00.000000000,1768457520000000000,102410,102490,102380,102490,15,35435,35430
2026-01-15 14:13:00.000000000,1768457580000000000,102490,102700,102480,102500,103,35430,35457
2026-01-15 14:14:00.000000000,1768457640000000000,102500,102590,102500,102560,27,35457,35469
2026-01-15 14:15:00.000000000,1768457700000000000,102560,102630,102550,102590,69,35469,35481
2026-01-15 14:16:00.000000000,1768457760000000000,102590,102620,102550,102620,33,35481,35470
2026-01-15 14:17:00.000000000,1768457820000000000,102620,102690,102580,102580,40,35470,35469
2026-01-15 14:18:00.000000000,1768457880000000000,102580,102730,102570,102730,61,35469,35460
2026-01-15 14:19:00.000000000,1768457940000000000,102730,102800,102630,102710,65,35460,35491
2026-01-15 14:20:00.000000000,1768458000000000000,102710,102800,102630,102630,22,35491,35491
2026-01-15 14:21:00.000000000,1768458060000000000,102630,102720,102620,102690,14,35491,35492
2026-01-15 14:22:00.000000000,1768458120000000000,102690,102720,102690,102720,2,35492,35492
2026-01-15 14:23:00.000000000,1768458180000000000,102720,102720,102650,102660,18,35492,35500
2026-01-15 14:24:00.000000000,1768458240000000000,102660,102760,102660,102700,32,35500,35496
2026-01-15 14:25:00.000000000,1768458300000000000,102700,102740,102590,102590,37,35496,35513
2026-01-15 14:26:00.000000000,1768458360000000000,102590,102720,102590,102700,48,35513,35534
2026-01-15 14:27:00.000000000,1768458420000000000,102700,102700,102590,102630,31,35534,35547
2026-01-15 14:28:00.000000000,1768458480000000000,102630,102630,102490,102610,24,35547,35550
2026-01-15 14:29:00.000000000,1768458540000000000,102610,102750,102600,102720,60,35550,35557
2026-01-15 14:30:00.000000000,1768458600000000000,102720,102720,102580,102620,49,35557,35589
2026-01-15 14:31:00.000000000,1768458660000000000,102620,102620,102470,102520,34,35589,35596
2026-01-15 14:32:00.000000000,1768458720000000000,102520,102520,102440,102450,15,35596,35602
2026-01-15 14:33:00.000000000,1768458780000000000,102450,102530,102440,102520,14,35602,35607
2026-01-15 14:34:00.000000000,1768458840000000000,102520,102570,102470,102570,8,35607,35604
2026-01-15 14:35:00.000000000,1768458900000000000,102570,102650,102550,102610,23,35604,35610
2026-01-15 14:36:00.000000000,1768458960000000000,102610,102730,102560,102650,18,35610,35610
2026-01-15 14:37:00.000000000,1768459020000000000,102650,102680,102600,102600,5,35610,35612
2026-01-15 14:38:00.000000000,1768459080000000000,102600,102710,102600,102710,30,35612,35603
2026-01-15 14:39:00.000000000,1768459140000000000,102710,102840,102680,102840,20,35603,35599
2026-01-15 14:40:00.000000000,1768459200000000000,102840,102980,102770,102910,22,35599,35594
2026-01-15 14:41:00.000000000,1768459260000000000,102910,103170,102910,103170,191,35594,35601
2026-01-15 14:42:00.000000000,1768459320000000000,103170,103170,103040,103040,22,35601,35594
2026-01-15 14:43:00.000000000,1768459380000000000,103040,103140,103010,103060,27,35594,35596
2026-01-15 14:44:00.000000000,1768459440000000000,103060,103060,102910,102950,36,35596,35591
2026-01-15 14:45:00.000000000,1768459500000000000,102950,102950,102910,102950,16,35591,35587
2026-01-15 14:46:00.000000000,1768459560000000000,102950,103050,102950,103030,14,35587,35593
2026-01-15 14:47:00.000000000,1768459620000000000,103030,103030,102950,103020,32,35593,35604
2026-01-15 14:48:00.000000000,1768459680000000000,103020,103050,103000,103050,63,35604,35635
2026-01-15 14:49:00.000000000,1768459740000000000,103050,103060,103020,103030,16,35635,35642
2026-01-15 14:50:00.000000000,1768459800000000000,103030,103090,103010,103030,27,35642,35639
2026-01-15 14:51:00.000000000,1768459860000000000,103030,103120,103030,103100,37,35639,35646
2026-01-15 14:52:00.000000000,1768459920000000000,103100,103150,103100,103150,31,35646,35642
2026-01-15 14:53:00.000000000,1768459980000000000,103150,103150,103030,103090,16,35642,35652
2026-01-15 14:54:00.000000000,1768460040000000000,103090,103150,103040,103110,41,35652,35654
2026-01-15 14:55:00.000000000,1768460100000000000,103110,103160,103110,103160,18,35654,35654
2026-01-15 14:56:00.000000000,1768460160000000000,103160,103180,103100,103110,20,35654,35667
2026-01-15 14:57:00.000000000,1768460220000000000,103110,103110,103030,103070,11,35667,35671
2026-01-15 14:58:00.000000000,1768460280000000000,103070,103070,103020,103020,42,35671,35658
2026-01-15 14:59:00.000000000,1768460340000000000,103020,103090,103010,103040,70,35658,35677
2026-01-15 21:00:00.000000000,1768482000000000000,103240,103430,103080,103180,157,35677,35661
2026-01-15 21:01:00.000000000,1768482060000000000,103180,103180,102980,103010,94,35661,35699
2026-01-15 21:02:00.000000000,1768482120000000000,103010,103010,102830,102970,83,35699,35716
2026-01-15 21:03:00.000000000,1768482180000000000,102970,103070,102840,102880,75,35716,35726
2026-01-15 21:04:00.000000000,1768482240000000000,102880,102900,102710,102750,135,35726,35689
2026-01-15 21:05:00.000000000,1768482300000000000,102750,102860,102730,102780,29,35689,35688
2026-01-15 21:06:00.000000000,1768482360000000000,102780,102840,102710,102780,77,35688,35708
2026-01-15 21:07:00.000000000,1768482420000000000,102780,102870,102640,102640,54,35708,35714
2026-01-15 21:08:00.000000000,1768482480000000000,102640,102750,102640,102690,30,35714,35718
2026-01-15 21:09:00.000000000,1768482540000000000,102690,102720,102660,102680,35,35718,35710
2026-01-15 21:10:00.000000000,1768482600000000000,102680,102750,102640,102660,40,35710,35707
2026-01-15 21:11:00.000000000,1768482660000000000,102660,102690,102550,102680,28,35707,35694
2026-01-15 21:12:00.000000000,1768482720000000000,102680,102710,102620,102680,38,35694,35689
2026-01-15 21:13:00.000000000,1768482780000000000,102680,102760,102650,102660,29,35689,35699
2026-01-15 21:14:00.000000000,1768482840000000000,102660,102740,102590,102670,53,35699,35675
2026-01-15 21:15:00.000000000,1768482900000000000,102670,102820,102660,102760,44,35675,35662
2026-01-15 21:16:00.000000000,1768482960000000000,102760,102800,102650,102670,46,35662,35682
